ID,year,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,term,Neg_ammortization,interest_only,lump_sum_payment,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,Region,Security_Type,Status,ZipCode
71928,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,166500,240.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6180.0,EXP,640,CIB,55-64,to_inst,south,direct,no ,99984
49825,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3060.0,CRIF,889,CIB,<25,to_inst,central,direct,no,72036
66994,2019,cf,Female,pre,type2,p3,l1,nopc,b/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5520.0,EXP,784,CIB,35-44,not_inst,central,direct,no,67429
127384,2019,cf,Sex Not Available,pre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,CRIF,710,CIB,45-54,to_inst,south,direct,yes,78769
119444,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,847,CIB,55-64,to_inst,North,direct,no,79007
30022,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,6000.0,CRIF,868,CIB,45-54,not_inst,south,direct,no,42709
116640,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8280.0,CIB,899,EXP,65-74,to_inst,North,direct,no,79481
80880,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,486500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,EQUI,851,EXP,35-44,not_inst,south,direct,yes,46766
80828,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,556500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8100.0,CIB,878,EXP,45-54,to_inst,south,direct,Yes,36654
53326,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,106500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,7980.0,CIB,865,CIB,35-44,to_inst,North,direct,yes,16130
106951,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,196500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8640.0,EQUI,780,EXP,45-54,to_inst,North,direct,yes,17130
36327,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,76500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,960.0,CIB,685,CIB,65-74,to_inst,North,direct,no,62331
64941,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6660.0,EXP,646,CIB,45-54,not_inst,North,direct,no,69732
103599,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,256500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3540.0,EQUI,577,EXP,35-44,to_inst,central,direct,yes,61324
105902,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,4U,5340.0,CRIF,641,EXP,>74,to_inst,North,direct,yes,40444
125823,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,1440.0,EXP,774,CIB,55-64,to_inst,North,direct,no,95228
127661,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5220.0,EXP,694,CIB,65-74,to_inst,North,direct,no,37593
101364,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,749,CIB,45-54,to_inst,North,direct,no,14030
89883,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,CRIF,613,CIB,25-34,not_inst,south,direct,no ,63208
65560,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5160.0,EXP,685,EXP,55-64,to_inst,south,direct,no,33053
75890,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,6600.0,CIB,884,CIB,25-34,not_inst,North,direct,no,44648
73759,2019,ncf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,186500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7020.0,EXP,609,EXP,55-64,to_inst,south,direct,no,75801
125090,2019,cf,Sex Not Available,pre,type3,p4,l1,nopc,nob/c,586500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,862,CIB,25-34,to_inst,south,direct,no ,97911
48223,2019,cf,Sex Not Available,nopre,type3,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,824,EXP,65-74,to_inst,south,direct,no ,69139
68327,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2700.0,CIB,579,CIB,65-74,to_inst,south,direct,yes,60191
34444,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,196500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2880.0,EXP,672,EXP,35-44,to_inst,south,direct,no,48283
107291,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,156500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-4920.0,CIB,831,EXP,35-44,to_inst,North,direct,no ,63472
74042,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4200.0,EXP,808,EXP,65-74,to_inst,central,direct,no,87383
101515,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,797,EXP,55-64,to_inst,south,direct,no ,36186
102105,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,146500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4680.0,EXP,628,EXP,45-54,to_inst,south,direct,no ,61392
61349,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,6660.0,CIB,545,CIB,35-44,to_inst,south,direct,no,61206
122273,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,CIB,842,EXP,25-34,to_inst,North,direct,no,57038
80462,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,-24300.0,EXP,524,EXP,55-64,to_inst,south,direct,no,70965
59549,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,396500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7920.0,EXP,748,EXP,35-44,not_inst,North,direct,yes,74461
119367,2019,ncf,Male,nopre,type1,p4,l1,nopc,nob/c,776500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,23340.0,EQUI,534,EXP,55-64,not_inst,North,direct,Yes,99273
118585,2019,cf,Joint,nopre,type1,p1,l1,nopc,nob/c,476500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4860.0,CIB,819,EXP,45-54,not_inst,North,direct,no,96512
95370,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9360.0,CIB,823,EXP,55-64,not_inst,North,direct,no,84551
49318,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3600.0,CIB,523,CIB,45-54,to_inst,south,direct,Yes,45523
102709,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7380.0,CIB,886,CIB,45-54,to_inst,south,direct,no ,95471
30621,2019,cf,Sex Not Available,nopre,type3,p1,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,CIB,760,EXP,55-64,to_inst,south,direct,no,23651
51696,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,346500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,503,EXP,45-54,to_inst,south,direct,no ,52094
66848,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17880.0,CIB,845,EXP,25-34,not_inst,North,direct,no ,83939
80193,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,266500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8400.0,CIB,747,CIB,35-44,to_inst,south,direct,no,66381
60403,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,196500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10260.0,CRIF,679,EXP,35-44,to_inst,south,direct,no,60383
110401,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5760.0,EXP,547,EXP,35-44,to_inst,south,direct,Yes,98625
26896,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,246500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9360.0,CIB,575,EXP,55-64,to_inst,south,direct,no,87044
95969,2019,cf,Joint,,type1,p3,l1,nopc,nob/c,256500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7920.0,CRIF,571,EXP,55-64,to_inst,North,direct,no ,13260
27818,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6240.0,CRIF,675,CIB,45-54,to_inst,North-East,direct,no,43901
76812,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,844,CIB,35-44,to_inst,North,direct,no ,76333
35093,2019,cf,Joint,nopre,type1,p3,l2,nopc,nob/c,306500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,17700.0,EXP,865,EXP,45-54,to_inst,North,direct,no,75825
78548,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7500.0,CIB,808,CIB,45-54,to_inst,North,direct,no ,82341
96728,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,356500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-15900.0,CRIF,622,CIB,35-44,not_inst,North,direct,no,39423
99819,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8460.0,EXP,650,EXP,55-64,not_inst,North,direct,no ,69426
73176,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,96.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5340.0,EXP,896,CIB,55-64,to_inst,central,direct,no,55170
120881,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,EXP,703,CIB,55-64,to_inst,North,direct,no ,18356
38488,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,386500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6180.0,CIB,519,CIB,35-44,not_inst,south,direct,no,73779
42222,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,496500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,7440.0,CRIF,630,CIB,55-64,not_inst,North,direct,no ,89704
50979,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9240.0,CRIF,780,EXP,45-54,to_inst,south,direct,no ,87847
61173,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6060.0,CIB,619,EXP,45-54,to_inst,south,direct,no,54916
68807,2019,cf,Male,nopre,type1,p2,l1,nopc,nob/c,126500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,3240.0,EXP,555,EXP,45-54,to_inst,North,direct,no,13064
74244,2019,cf,Joint,nopre,type1,p4,l1,nopc,nob/c,666500,360.0,neg_amm,int_only,not_lpsm,sb,pr,home,1U,21420.0,CIB,731,EXP,35-44,not_inst,south,direct,no,42074
64227,2019,cf,Joint,nopre,type3,p4,l1,nopc,nob/c,626500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CIB,786,EXP,35-44,not_inst,North,direct,no,50731
98390,2019,cf,Sex Not Available,nopre,type1,p4,l2,nopc,nob/c,266500,168.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,EQUI,621,EXP,45-54,to_inst,south,direct,yes,81564
34141,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,446500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,21540.0,CIB,828,EXP,35-44,to_inst,south,direct,Yes,97424
106970,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,116500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1320.0,CIB,713,CIB,>74,to_inst,North,direct,no,18150
42656,2019,ncf,Joint,pre,type1,p4,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4560.0,EXP,772,EXP,45-54,not_inst,south,direct,no ,34371
85781,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,246500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9660.0,CRIF,604,EXP,45-54,to_inst,south,direct,no ,75784
27710,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,EXP,575,EXP,45-54,not_inst,south,direct,no ,97388
52983,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,726500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9600.0,EXP,844,CIB,35-44,not_inst,North,direct,no ,55221
83534,2019,cf,Female,pre,type1,p4,l1,nopc,nob/c,106500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6240.0,CIB,835,EXP,35-44,to_inst,North,direct,no,18060
94281,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,326500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4620.0,CIB,891,EXP,55-64,to_inst,south,direct,no,10412
115309,2019,cf,Sex Not Available,nopre,type2,p3,l1,nopc,b/c,126500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1860.0,CRIF,720,CIB,45-54,to_inst,south,direct,no ,94084
110920,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,656500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8460.0,EXP,530,EXP,45-54,not_inst,North,direct,no ,27385
31779,2019,cf,Sex Not Available,nopre,type3,p3,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,813,EXP,65-74,to_inst,south,direct,no ,34627
41723,2019,ncf,Joint,nopre,type3,p3,l1,nopc,nob/c,566500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,9060.0,CIB,533,EXP,45-54,to_inst,North,direct,no ,25329
33455,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-3600.0,EQUI,688,EXP,65-74,to_inst,North,direct,yes,39090
43537,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,86500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4020.0,CRIF,637,EXP,45-54,to_inst,south,direct,no ,77328
80978,2019,cf,Sex Not Available,pre,type1,p3,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,19740.0,EXP,688,EXP,35-44,to_inst,south,direct,no ,95263
51740,2019,ncf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3360.0,EXP,659,CIB,<25,not_inst,south,direct,no ,67938
108060,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,276500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5880.0,CIB,742,CIB,35-44,to_inst,North,direct,no ,58222
111941,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,4980.0,CIB,720,CIB,45-54,not_inst,south,direct,no,98299
87385,2019,cf,Joint,nopre,type2,p3,l1,nopc,b/c,716500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12600.0,CRIF,638,EXP,45-54,not_inst,south,direct,no,81366
81594,2019,cf,Sex Not Available,pre,type1,p1,l1,nopc,nob/c,486500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13320.0,EXP,858,EXP,25-34,to_inst,south,direct,no,24489
105250,2019,cf,Male,nopre,type2,p4,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,CRIF,737,CIB,35-44,to_inst,North,direct,no,77446
48301,2019,cf,Sex Not Available,nopre,type1,p2,l1,nopc,nob/c,136500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,1680.0,CRIF,508,EXP,45-54,to_inst,south,direct,yes,83434
77302,2019,cf,Sex Not Available,nopre,type1,p1,l1,nopc,nob/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-12720.0,EXP,613,EXP,25-34,to_inst,south,direct,no ,86748
128053,2019,cf,Male,nopre,type1,p1,l1,nopc,nob/c,706500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,12540.0,CRIF,597,CIB,35-44,not_inst,North,direct,no ,86899
29449,2019,cf,Sex Not Available,pre,type1,p2,l1,nopc,nob/c,156500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,1U,-6840.0,EQUI,579,EXP,45-54,to_inst,south,direct,Yes,86703
82566,2019,cf,Female,pre,type1,p1,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-8700.0,EXP,840,CIB,35-44,to_inst,North,direct,Yes,90705
28599,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,406500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,EXP,697,CIB,55-64,to_inst,south,direct,no,71507
117676,2019,cf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,546500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,2U,13560.0,EXP,636,EXP,45-54,to_inst,south,direct,no ,20783
121356,2019,cf,Joint,pre,type1,p1,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8040.0,EXP,625,EXP,35-44,not_inst,North,direct,no ,19781
85973,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,286500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6240.0,CIB,570,CIB,45-54,to_inst,North,direct,no,84359
91648,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,8220.0,CRIF,509,EXP,45-54,not_inst,south,direct,no ,29036
61541,2019,ncf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,336500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EQUI,846,EXP,,,south,direct,Yes,50681
50973,2019,ncf,Male,nopre,type1,p3,l1,nopc,nob/c,846500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,9540.0,CRIF,821,CIB,55-64,to_inst,North,direct,Yes,35366
57680,2019,cf,Male,nopre,type2,p1,l2,nopc,b/c,236500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CIB,613,EXP,25-34,to_inst,central,direct,no,82030
31860,2019,cf,Male,nopre,type3,p3,l1,nopc,nob/c,106500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2280.0,CIB,501,CIB,65-74,to_inst,North,direct,no,60960
64231,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,436500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,CRIF,545,CIB,65-74,to_inst,central,direct,no,23732
108010,2019,,Male,nopre,type1,p4,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-21540.0,CIB,564,CIB,45-54,not_inst,North,direct,no,74139
106165,2019,cf,Male,nopre,type2,p1,l1,nopc,b/c,526500,360.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,9600.0,EXP,889,CIB,35-44,not_inst,North,direct,no ,66130
64055,2019,cf,Joint,nopre,type3,p1,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6360.0,EXP,744,EXP,55-64,to_inst,south,direct,no ,23022
51657,2019,cf,Male,nopre,type3,p4,l1,nopc,nob/c,266500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,,EXP,678,CIB,>74,to_inst,North,direct,no,79857
30755,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4740.0,EXP,792,CIB,25-34,not_inst,North,direct,no,79252
60570,2019,cf,Sex Not Available,pre,type2,p4,l1,nopc,b/c,306500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4560.0,EQUI,719,EXP,35-44,to_inst,south,direct,yes,76569
116812,2019,cf,Joint,nopre,type2,p1,l1,nopc,b/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,5100.0,EXP,502,EXP,25-34,not_inst,North,direct,no ,69120
53292,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,13320.0,CIB,624,CIB,45-54,not_inst,North,direct,no,26369
25247,2019,cf,Female,nopre,type2,p3,l1,nopc,b/c,66500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-2580.0,CIB,742,CIB,25-34,to_inst,south,direct,yes,90540
100470,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,376500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,14220.0,EXP,718,CIB,65-74,to_inst,North,direct,no,48464
61078,2019,cf,Joint,nopre,type1,p2,l1,nopc,nob/c,466500,360.0,not_neg,not_int,not_lpsm,sb,ir,home,4U,-15600.0,CIB,700,EXP,45-54,not_inst,south,direct,no,76688
96354,2019,ncf,Male,pre,type1,p3,l1,nopc,nob/c,256500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3960.0,CRIF,678,EXP,45-54,to_inst,North,direct,no,53394
90989,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,206500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,,EXP,887,CIB,35-44,to_inst,south,direct,yes,96161
41014,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,316500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7800.0,CRIF,860,EXP,45-54,to_inst,south,direct,no ,39563
46451,2019,cf,Joint,nopre,type3,p3,l1,nopc,nob/c,226500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4080.0,CRIF,512,EXP,>74,to_inst,south,direct,no,12699
91978,2019,cf,Sex Not Available,nopre,type2,p4,l1,nopc,b/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,0.0,EQUI,558,EXP,35-44,to_inst,south,direct,Yes,98538
110635,2019,cf,Male,nopre,type2,p3,l1,nopc,b/c,206500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4860.0,EXP,773,CIB,35-44,to_inst,North,direct,no ,96255
59600,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,10140.0,CRIF,750,EXP,25-34,not_inst,central,direct,no,86519
53938,2019,cf,Male,pre,type1,p4,l1,nopc,nob/c,236500,324.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6600.0,EXP,706,CIB,25-34,to_inst,North,direct,no ,66422
60131,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2640.0,CRIF,751,EXP,>74,to_inst,North,direct,no ,11232
33855,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,366500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3720.0,CRIF,880,CIB,55-64,to_inst,south,direct,no ,12061
48826,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,636500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7680.0,EXP,786,EXP,25-34,to_inst,south,direct,Yes,43348
92247,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,686500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,6000.0,CIB,649,CIB,55-64,to_inst,south,direct,no ,49038
43864,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,146500,180.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2820.0,CRIF,900,EXP,65-74,to_inst,North,direct,yes,38853
57673,2019,cf,Sex Not Available,nopre,type1,p3,l1,nopc,nob/c,716500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,14100.0,EXP,738,EXP,35-44,not_inst,south,direct,no ,88657
46432,2019,cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,7740.0,CIB,840,EXP,35-44,not_inst,south,direct,no,59500
34227,2019,cf,Female,nopre,type1,p3,l1,nopc,nob/c,326500,360.0,not_neg,int_only,not_lpsm,sb,pr,home,1U,4800.0,CIB,731,CIB,65-74,not_inst,North,direct,no,98812
83255,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,706500,360.0,not_neg,not_int,lpsm,sb,pr,home,1U,17520.0,CRIF,592,CIB,55-64,not_inst,central,direct,no ,84073
68240,2019,cf,Male,nopre,type1,p3,l1,nopc,nob/c,156500,240.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,2160.0,EXP,681,CIB,35-44,to_inst,south,direct,no,90257
40205,2019,cf,Male,nopre,type1,p4,l1,nopc,nob/c,196500,300.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,4320.0,CIB,576,CIB,65-74,to_inst,North,direct,no ,11944
99108,2019,cf,Sex Not Available,nopre,type1,p3,l2,nopc,nob/c,136500,300.0,neg_amm,not_int,not_lpsm,sb,pr,home,1U,2160.0,EXP,783,CIB,55-64,to_inst,south,direct,Yes,67117
63461,2019,cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,3420.0,CRIF,599,CIB,65-74,to_inst,central,direct,no ,42344
26584,2019,ncf,Sex Not Available,nopre,type1,p4,l1,nopc,nob/c,416500,360.0,not_neg,not_int,not_lpsm,sb,pr,home,1U,-9480.0,CIB,899,EXP,35-44,to_inst,south,direct,no,96641
